"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,8,"F9","Frontier Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",255.00,59.00,5.94,1.43,26.93,0.00,24.70,0.00,0.00,3599.00,232.00,51.00,1509.00,0.00,1807.00,
2015,8,"F9","Frontier Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",18.00,3.00,0.14,0.15,1.41,0.00,1.30,0.00,0.00,119.00,4.00,7.00,58.00,0.00,50.00,
2015,8,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",49.00,5.00,2.52,1.00,1.48,0.00,0.00,0.00,0.00,192.00,108.00,32.00,52.00,0.00,0.00,
2015,8,"F9","Frontier Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",86.00,20.00,4.49,0.00,10.06,0.00,5.45,1.00,0.00,1134.00,141.00,0.00,340.00,0.00,653.00,
2015,8,"F9","Frontier Airlines Inc.","MEM","Memphis, TN: Memphis International",44.00,4.00,0.00,0.00,2.01,0.00,1.99,0.00,0.00,262.00,0.00,0.00,78.00,0.00,184.00,
2015,8,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",151.00,47.00,8.24,0.07,28.93,0.00,9.76,0.00,0.00,2369.00,284.00,5.00,1334.00,0.00,746.00,
2015,8,"F9","Frontier Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",62.00,10.00,0.84,0.00,5.16,0.00,4.00,0.00,0.00,798.00,63.00,0.00,411.00,0.00,324.00,
2015,8,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",61.00,6.00,1.64,0.00,2.56,0.00,1.80,0.00,0.00,350.00,111.00,0.00,125.00,0.00,114.00,
2015,8,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",62.00,17.00,3.39,0.00,9.27,0.00,4.34,0.00,0.00,564.00,107.00,0.00,278.00,0.00,179.00,
2015,8,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",122.00,26.00,7.02,0.00,10.83,0.00,8.15,0.00,0.00,2411.00,451.00,0.00,907.00,0.00,1053.00,
2015,8,"F9","Frontier Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,8,"F9","Frontier Airlines Inc.","BZN","Bozeman, MT: Bozeman Yellowstone International",18.00,4.00,2.05,0.00,1.95,0.00,0.00,0.00,0.00,198.00,72.00,0.00,126.00,0.00,0.00,
2015,8,"F9","Frontier Airlines Inc.","MCI","Kansas City, MO: Kansas City International",31.00,7.00,0.67,0.00,2.51,0.00,3.82,0.00,0.00,559.00,77.00,0.00,71.00,0.00,411.00,
2015,8,"F9","Frontier Airlines Inc.","BNA","Nashville, TN: Nashville International",31.00,2.00,0.26,0.00,1.74,0.00,0.00,0.00,0.00,90.00,18.00,0.00,72.00,0.00,0.00,
2015,8,"F9","Frontier Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",18.00,3.00,0.13,0.00,2.87,0.00,0.00,0.00,0.00,183.00,3.00,0.00,180.00,0.00,0.00,
2015,8,"F9","Frontier Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",62.00,7.00,2.17,0.00,2.41,0.00,2.42,0.00,0.00,615.00,197.00,0.00,264.00,0.00,154.00,
2015,8,"F9","Frontier Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",31.00,4.00,1.05,0.00,1.00,0.00,1.95,0.00,0.00,164.00,31.00,0.00,36.00,0.00,97.00,
2015,8,"F9","Frontier Airlines Inc.","DSM","Des Moines, IA: Des Moines International",18.00,2.00,0.11,0.00,1.04,0.00,0.86,0.00,0.00,101.00,9.00,0.00,21.00,0.00,71.00,
2015,8,"EV","ExpressJet Airlines Inc.","ISN","Williston, ND: Sloulin Field International",31.00,6.00,1.47,0.00,4.53,0.00,0.00,0.00,0.00,209.00,79.00,0.00,130.00,0.00,0.00,
2015,8,"F9","Frontier Airlines Inc.","TYS","Knoxville, TN: McGhee Tyson",13.00,3.00,1.21,0.00,1.15,0.00,0.63,0.00,0.00,133.00,32.00,0.00,56.00,0.00,45.00,
2015,8,"F9","Frontier Airlines Inc.","BIS","Bismarck/Mandan, ND: Bismarck Municipal",13.00,3.00,0.00,0.00,2.85,0.00,0.15,0.00,0.00,119.00,0.00,0.00,115.00,0.00,4.00,
2015,8,"F9","Frontier Airlines Inc.","UST","St. Augustine, FL: Northeast Florida Regional",13.00,7.00,0.95,0.00,4.55,0.00,1.50,0.00,0.00,335.00,43.00,0.00,204.00,0.00,88.00,
2015,8,"F9","Frontier Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",13.00,3.00,1.16,0.00,1.84,0.00,0.00,0.00,0.00,112.00,40.00,0.00,72.00,0.00,0.00,
2015,8,"F9","Frontier Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",13.00,5.00,2.00,0.81,1.91,0.00,0.28,0.00,0.00,255.00,49.00,63.00,115.00,0.00,28.00,
2015,8,"F9","Frontier Airlines Inc.","MSO","Missoula, MT: Missoula International",13.00,5.00,2.50,0.03,1.50,0.00,0.97,0.00,0.00,253.00,123.00,3.00,44.00,0.00,83.00,
2015,8,"HA","Hawaiian Airlines Inc.","OGG","Kahului, HI: Kahului Airport",1222.00,210.00,109.86,6.21,3.15,0.00,90.78,10.00,3.00,11470.00,6647.00,209.00,146.00,0.00,4468.00,
2015,8,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",31.00,9.00,8.67,0.00,0.00,0.33,0.00,0.00,0.00,275.00,267.00,0.00,0.00,8.00,0.00,
2015,8,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Honolulu International",2928.00,590.00,256.66,7.89,12.99,0.35,312.10,25.00,0.00,26658.00,9641.00,337.00,263.00,6.00,16411.00,
2015,8,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62.00,16.00,13.61,0.00,0.00,0.00,2.39,0.00,0.00,731.00,599.00,0.00,0.00,0.00,132.00,
2015,8,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",183.00,22.00,16.75,0.00,0.00,0.73,4.52,0.00,0.00,2021.00,1787.00,0.00,0.00,11.00,223.00,
2015,8,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,12.00,8.78,0.47,0.00,0.00,2.74,0.00,0.00,561.00,438.00,9.00,0.00,0.00,114.00,
2015,8,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62.00,11.00,9.70,0.00,0.43,0.13,0.74,0.00,0.00,324.00,298.00,0.00,9.00,2.00,15.00,
2015,8,"HA","Hawaiian Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",62.00,13.00,9.31,0.00,0.00,0.00,3.69,0.00,0.00,1047.00,616.00,0.00,0.00,0.00,431.00,
2015,8,"HA","Hawaiian Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",89.00,9.00,5.96,0.00,0.00,0.00,3.04,0.00,2.00,606.00,509.00,0.00,0.00,0.00,97.00,
2015,8,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",75.00,10.00,9.81,0.00,0.00,0.00,0.19,0.00,0.00,304.00,300.00,0.00,0.00,0.00,4.00,
2015,8,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",31.00,4.00,2.60,0.85,0.00,0.41,0.14,0.00,0.00,168.00,101.00,47.00,0.00,11.00,9.00,
2015,8,"HA","Hawaiian Airlines Inc.","SMF","Sacramento, CA: Sacramento International",31.00,7.00,5.76,0.00,0.00,0.00,1.24,0.00,1.00,325.00,263.00,0.00,0.00,0.00,62.00,
2015,8,"HA","Hawaiian Airlines Inc.","LIH","Lihue, HI: Lihue Airport",739.00,111.00,45.79,2.10,4.39,0.40,58.31,3.00,0.00,4841.00,1683.00,69.00,94.00,6.00,2989.00,
2015,8,"HA","Hawaiian Airlines Inc.","KOA","Kona, HI: Kona International Airport at Keahole",787.00,100.00,52.96,2.94,1.43,0.00,42.67,4.00,1.00,5390.00,2753.00,84.00,33.00,0.00,2520.00,
2015,8,"HA","Hawaiian Airlines Inc.","ITO","Hilo, HI: Hilo International",526.00,89.00,39.92,5.16,1.27,0.00,42.65,2.00,0.00,3783.00,1463.00,302.00,38.00,0.00,1980.00,
2015,8,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4183.00,586.00,150.21,26.74,166.05,0.02,242.98,52.00,11.00,38406.00,16008.00,1644.00,5355.00,2.00,15397.00,
2015,8,"MQ","Envoy Air","TVC","Traverse City, MI: Cherry Capital",127.00,17.00,5.07,3.10,4.33,0.00,4.50,2.00,0.00,971.00,182.00,253.00,255.00,0.00,281.00,
2015,8,"MQ","Envoy Air","CLL","College Station/Bryan, TX: Easterwood Field",153.00,14.00,7.23,1.00,1.97,0.00,3.81,0.00,0.00,567.00,243.00,43.00,68.00,0.00,213.00,
2015,8,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",31.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,283.00,283.00,0.00,0.00,0.00,0.00,
2015,8,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",149.00,41.00,10.43,0.01,7.71,0.00,22.86,7.00,0.00,2998.00,710.00,1.00,518.00,0.00,1769.00,
2015,8,"MQ","Envoy Air","SDF","Louisville, KY: Louisville International-Standiford Field",33.00,3.00,0.68,0.00,0.34,0.00,1.98,0.00,0.00,123.00,30.00,0.00,14.00,0.00,79.00,
2015,8,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5987.00,890.00,190.67,49.92,289.03,0.10,360.28,262.00,24.00,68469.00,18740.00,5222.00,21690.00,3.00,22814.00,
2015,8,"HA","Hawaiian Airlines Inc.","PPG","Pago Pago, TT: Pago Pago International",11.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00,
2015,8,"MQ","Envoy Air","PIT","Pittsburgh, PA: Pittsburgh International",60.00,11.00,3.21,0.34,1.84,0.00,5.61,1.00,0.00,696.00,153.00,46.00,97.00,0.00,400.00,
2015,8,"MQ","Envoy Air","SYR","Syracuse, NY: Syracuse Hancock International",148.00,34.00,11.26,2.98,8.59,0.00,11.16,3.00,0.00,2304.00,619.00,405.00,708.00,0.00,572.00,
2015,8,"MQ","Envoy Air","STL","St. Louis, MO: Lambert-St. Louis International",87.00,20.00,8.45,0.64,4.74,0.00,6.17,4.00,0.00,717.00,267.00,39.00,113.00,0.00,298.00,
2015,8,"MQ","Envoy Air","DSM","Des Moines, IA: Des Moines International",179.00,36.00,18.22,2.19,5.35,0.59,9.65,11.00,0.00,1921.00,911.00,168.00,248.00,50.00,544.00,
2015,8,"MQ","Envoy Air","SGF","Springfield, MO: Springfield-Branson National",287.00,35.00,16.03,1.87,4.80,0.00,12.30,2.00,0.00,2046.00,704.00,130.00,331.00,0.00,881.00,
2015,8,"MQ","Envoy Air","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",155.00,16.00,4.91,2.80,3.53,0.00,4.76,2.00,0.00,844.00,256.00,127.00,211.00,0.00,250.00,
2015,8,"MQ","Envoy Air","CMI","Champaign/Urbana, IL: University of Illinois/Willard",195.00,15.00,4.82,3.80,1.41,0.00,4.97,7.00,0.00,750.00,170.00,246.00,48.00,0.00,286.00,
2015,8,"MQ","Envoy Air","GRR","Grand Rapids, MI: Gerald R. Ford International",267.00,40.00,12.76,2.26,5.61,0.15,19.23,11.00,0.00,2013.00,710.00,110.00,246.00,6.00,941.00,
2015,8,"MQ","Envoy Air","MEM","Memphis, TN: Memphis International",103.00,9.00,5.06,1.65,1.30,0.00,0.98,3.00,1.00,497.00,221.00,108.00,77.00,0.00,91.00,
2015,8,"MQ","Envoy Air","CWA","Mosinee, WI: Central Wisconsin",69.00,11.00,4.08,0.00,4.48,0.00,2.44,3.00,0.00,486.00,209.00,0.00,140.00,0.00,137.00,
2015,8,"MQ","Envoy Air","IND","Indianapolis, IN: Indianapolis International",171.00,16.00,5.47,2.26,4.18,0.00,4.09,5.00,0.00,890.00,285.00,234.00,146.00,0.00,225.00,
2015,8,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",911.00,262.00,48.01,6.65,98.79,0.00,108.54,38.00,1.00,16918.00,4619.00,337.00,5172.00,0.00,6790.00,
2015,8,"MQ","Envoy Air","BUF","Buffalo, NY: Buffalo Niagara International",86.00,18.00,7.23,1.00,0.72,0.00,9.05,2.00,0.00,830.00,405.00,15.00,29.00,0.00,381.00,
2015,8,"MQ","Envoy Air","PHL","Philadelphia, PA: Philadelphia International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2015,8,"MQ","Envoy Air","PNS","Pensacola, FL: Pensacola International",122.00,33.00,18.59,1.00,5.78,0.00,7.64,3.00,0.00,2016.00,1063.00,72.00,250.00,0.00,631.00,
2015,8,"MQ","Envoy Air","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",90.00,13.00,4.45,0.00,5.65,0.00,2.90,5.00,0.00,960.00,115.00,0.00,230.00,0.00,615.00,
2015,8,"MQ","Envoy Air","FAR","Fargo, ND: Hector International",134.00,22.00,10.49,1.54,3.47,0.00,6.51,2.00,0.00,1249.00,404.00,117.00,172.00,0.00,556.00,
2015,8,"MQ","Envoy Air","RDU","Raleigh/Durham, NC: Raleigh-Durham International",162.00,51.00,14.14,0.05,12.07,0.00,24.74,5.00,1.00,2314.00,695.00,3.00,487.00,0.00,1129.00,
2015,8,"MQ","Envoy Air","RIC","Richmond, VA: Richmond International",229.00,57.00,14.33,3.28,13.64,0.00,25.75,10.00,0.00,3921.00,678.00,250.00,931.00,0.00,2062.00,
2015,8,"MQ","Envoy Air","SPS","Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",122.00,10.00,3.93,0.00,5.74,0.00,0.34,1.00,0.00,286.00,106.00,0.00,154.00,0.00,26.00,
2015,8,"MQ","Envoy Air","BMI","Bloomington/Normal, IL: Central Illinois Regional",144.00,19.00,9.98,2.49,1.06,0.00,5.47,4.00,0.00,829.00,320.00,209.00,32.00,0.00,268.00,
2015,8,"MQ","Envoy Air","FSD","Sioux Falls, SD: Joe Foss Field",88.00,14.00,7.91,0.81,3.09,0.00,2.19,2.00,1.00,791.00,356.00,55.00,223.00,0.00,157.00,
2015,8,"MQ","Envoy Air","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",268.00,50.00,21.27,2.26,7.47,0.00,19.00,7.00,1.00,2995.00,1301.00,85.00,279.00,0.00,1330.00,
2015,8,"MQ","Envoy Air","CMH","Columbus, OH: Port Columbus International",383.00,78.00,25.66,2.52,17.17,0.00,32.65,14.00,0.00,3960.00,1367.00,172.00,754.00,0.00,1667.00,
2015,8,"MQ","Envoy Air","GSO","Greensboro/High Point, NC: Piedmont Triad International",71.00,19.00,7.78,0.23,3.05,0.00,7.93,4.00,0.00,1297.00,434.00,20.00,217.00,0.00,626.00,
2015,8,"MQ","Envoy Air","GRK","Killeen, TX: Robert Gray AAF",105.00,7.00,3.23,0.00,2.99,0.00,0.78,0.00,0.00,282.00,121.00,0.00,101.00,0.00,60.00,
2015,8,"MQ","Envoy Air","XNA","Fayetteville, AR: Northwest Arkansas Regional",435.00,114.00,42.40,5.88,16.75,0.00,48.97,12.00,0.00,6180.00,2291.00,304.00,747.00,0.00,2838.00,
2015,8,"MQ","Envoy Air","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",465.00,86.00,39.75,4.64,24.88,0.24,16.50,14.00,0.00,3852.00,1733.00,186.00,890.00,7.00,1036.00,
2015,8,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",150.00,48.00,17.32,0.35,17.20,0.00,13.12,9.00,0.00,2791.00,1168.00,26.00,747.00,0.00,850.00,
2015,8,"MQ","Envoy Air","FSM","Fort Smith, AR: Fort Smith Regional",23.00,6.00,2.90,0.00,0.79,0.00,2.31,0.00,0.00,144.00,66.00,0.00,25.00,0.00,53.00,
2015,8,"MQ","Envoy Air","AMA","Amarillo, TX: Rick Husband Amarillo International",36.00,2.00,1.06,0.00,0.00,0.00,0.94,0.00,0.00,57.00,42.00,0.00,0.00,0.00,15.00,
2015,8,"MQ","Envoy Air","BPT","Beaumont/Port Arthur, TX: Jack Brooks Regional",46.00,10.00,4.05,0.00,0.70,0.00,5.25,0.00,0.00,825.00,394.00,0.00,42.00,0.00,389.00,
2015,8,"MQ","Envoy Air","GSP","Greer, SC: Greenville-Spartanburg International",37.00,4.00,2.58,0.00,0.42,0.00,1.00,1.00,0.00,115.00,66.00,0.00,8.00,0.00,41.00,
2015,8,"MQ","Envoy Air","DRO","Durango, CO: Durango La Plata County",93.00,11.00,3.41,0.92,2.42,0.00,4.25,0.00,1.00,468.00,204.00,23.00,60.00,0.00,181.00,
2015,8,"MQ","Envoy Air","TUL","Tulsa, OK: Tulsa International",170.00,24.00,14.22,0.37,1.53,0.66,7.22,3.00,0.00,1251.00,618.00,7.00,57.00,108.00,461.00,
2015,8,"MQ","Envoy Air","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",117.00,19.00,8.19,0.29,4.91,0.75,4.86,0.00,0.00,699.00,299.00,10.00,112.00,36.00,242.00,
2015,8,"MQ","Envoy Air","ABI","Abilene, TX: Abilene Regional",210.00,19.00,7.89,1.00,4.72,0.00,5.39,0.00,0.00,779.00,358.00,52.00,127.00,0.00,242.00,
2015,8,"MQ","Envoy Air","LRD","Laredo, TX: Laredo International",72.00,12.00,7.06,0.28,0.95,0.00,3.72,1.00,0.00,577.00,378.00,17.00,33.00,0.00,149.00,
2015,8,"MQ","Envoy Air","CRP","Corpus Christi, TX: Corpus Christi International",43.00,4.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,121.00,76.00,0.00,17.00,0.00,28.00,
2015,8,"MQ","Envoy Air","MIA","Miami, FL: Miami International",492.00,88.00,30.56,1.11,17.87,0.00,38.47,12.00,3.00,5420.00,2124.00,44.00,808.00,0.00,2444.00,
2015,8,"MQ","Envoy Air","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",60.00,8.00,3.43,0.00,2.29,0.64,1.65,0.00,0.00,487.00,271.00,0.00,120.00,14.00,82.00,
2015,8,"MQ","Envoy Air","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",29.00,5.00,4.57,0.00,0.43,0.00,0.00,1.00,0.00,155.00,139.00,0.00,16.00,0.00,0.00,
2015,8,"MQ","Envoy Air","SAF","Santa Fe, NM: Santa Fe Municipal",77.00,8.00,4.24,0.22,3.18,0.00,0.36,0.00,0.00,329.00,185.00,11.00,115.00,0.00,18.00,
2015,8,"MQ","Envoy Air","BNA","Nashville, TN: Nashville International",438.00,120.00,43.44,4.33,23.68,0.27,48.29,13.00,0.00,6963.00,2105.00,540.00,1255.00,4.00,3059.00,
2015,8,"MQ","Envoy Air","ORF","Norfolk, VA: Norfolk International",5.00,2.00,1.16,0.00,0.00,0.00,0.84,0.00,0.00,194.00,138.00,0.00,0.00,0.00,56.00,
2015,8,"MQ","Envoy Air","DAY","Dayton, OH: James M Cox/Dayton International",177.00,25.00,8.76,3.41,5.00,0.00,7.82,11.00,0.00,1095.00,306.00,230.00,187.00,0.00,372.00,
2015,8,"MQ","Envoy Air","AEX","Alexandria, LA: Alexandria International",60.00,9.00,5.25,0.00,1.25,0.00,2.50,0.00,0.00,336.00,187.00,0.00,46.00,0.00,103.00,
2015,8,"MQ","Envoy Air","HPN","White Plains, NY: Westchester County",90.00,8.00,3.12,0.00,2.02,0.00,2.86,6.00,0.00,404.00,110.00,0.00,115.00,0.00,179.00,
2015,8,"MQ","Envoy Air","GJT","Grand Junction, CO: Grand Junction Regional",89.00,6.00,0.92,0.00,2.00,0.32,2.75,0.00,0.00,299.00,53.00,0.00,74.00,17.00,155.00,
2015,8,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",119.00,14.00,7.75,1.00,1.82,0.00,3.43,3.00,0.00,671.00,308.00,46.00,74.00,0.00,243.00,
2015,8,"MQ","Envoy Air","CLE","Cleveland, OH: Cleveland-Hopkins International",160.00,42.00,21.93,1.13,7.60,0.00,11.34,9.00,0.00,2626.00,1510.00,100.00,476.00,0.00,540.00,
2015,8,"MQ","Envoy Air","OKC","Oklahoma City, OK: Will Rogers World",255.00,50.00,18.66,1.62,5.78,0.00,23.94,3.00,0.00,3551.00,1394.00,124.00,371.00,0.00,1662.00,
2015,8,"MQ","Envoy Air","MGM","Montgomery, AL: Montgomery Regional",74.00,8.00,5.92,0.00,1.12,0.00,0.97,0.00,0.00,351.00,207.00,0.00,19.00,0.00,125.00,
2015,8,"MQ","Envoy Air","CHO","Charlottesville, VA: Charlottesville Albemarle",31.00,6.00,1.53,0.00,3.31,0.00,1.17,1.00,0.00,246.00,49.00,0.00,97.00,0.00,100.00,
2015,8,"MQ","Envoy Air","PIA","Peoria, IL: General Downing - Peoria International",176.00,17.00,7.82,1.03,3.42,0.00,4.72,4.00,0.00,947.00,437.00,75.00,147.00,0.00,288.00,
2015,8,"MQ","Envoy Air","MSN","Madison, WI: Dane County Regional-Truax Field",184.00,19.00,6.80,0.77,5.74,0.00,5.69,9.00,0.00,1109.00,370.00,61.00,289.00,0.00,389.00,
2015,8,"MQ","Envoy Air","FNT","Flint, MI: Bishop International",91.00,15.00,5.85,1.12,1.53,0.00,6.50,5.00,0.00,857.00,222.00,95.00,131.00,0.00,409.00,
2015,8,"MQ","Envoy Air","SJT","San Angelo, TX: San Angelo Regional/Mathis Field",150.00,17.00,5.63,0.92,3.21,0.15,7.08,1.00,0.00,692.00,234.00,61.00,73.00,12.00,312.00,
2015,8,"MQ","Envoy Air","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",73.00,16.00,7.76,1.00,2.72,0.00,4.52,2.00,0.00,829.00,433.00,20.00,88.00,0.00,288.00,
2015,8,"MQ","Envoy Air","SAV","Savannah, GA: Savannah/Hilton Head International",60.00,7.00,3.87,1.00,0.06,0.00,2.07,1.00,0.00,263.00,147.00,71.00,2.00,0.00,43.00,
2015,8,"MQ","Envoy Air","COU","Columbia, MO: Columbia Regional",122.00,21.00,11.13,1.00,3.40,0.00,5.47,3.00,0.00,1023.00,465.00,99.00,246.00,0.00,213.00,
2015,8,"MQ","Envoy Air","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",226.00,46.00,23.93,1.00,10.06,0.00,11.02,8.00,0.00,2043.00,1195.00,78.00,295.00,0.00,475.00,
2015,8,"MQ","Envoy Air","EWR","Newark, NJ: Newark Liberty International",40.00,4.00,2.89,0.00,1.11,0.00,0.00,2.00,0.00,117.00,53.00,0.00,64.00,0.00,0.00,
2015,8,"MQ","Envoy Air","DBQ","Dubuque, IA: Dubuque Regional",88.00,10.00,5.82,0.00,2.35,0.00,1.82,4.00,1.00,423.00,220.00,0.00,138.00,0.00,65.00,
2015,8,"MQ","Envoy Air","GCK","Garden City, KS: Garden City Regional",62.00,5.00,2.26,0.00,0.35,0.00,2.39,1.00,0.00,174.00,65.00,0.00,8.00,0.00,101.00,
2015,8,"MQ","Envoy Air","MLI","Moline, IL: Quad City International",174.00,23.00,11.08,2.00,3.89,0.00,6.03,6.00,0.00,999.00,505.00,78.00,215.00,0.00,201.00,
2015,8,"MQ","Envoy Air","TYS","Knoxville, TN: McGhee Tyson",17.00,4.00,1.03,0.26,1.74,0.00,0.97,1.00,0.00,268.00,54.00,17.00,147.00,0.00,50.00,
2015,8,"MQ","Envoy Air","AZO","Kalamazoo, MI: Kalamazoo/Battle Creek International",122.00,12.00,4.06,1.19,3.15,0.00,3.60,6.00,0.00,642.00,192.00,44.00,76.00,0.00,330.00,
2015,8,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",233.00,38.00,8.52,0.58,12.53,0.00,16.38,10.00,0.00,3763.00,639.00,42.00,1675.00,0.00,1407.00,
2015,8,"MQ","Envoy Air","ELP","El Paso, TX: El Paso International",62.00,9.00,2.68,0.84,1.72,0.00,3.77,2.00,0.00,580.00,104.00,74.00,119.00,0.00,283.00,
2015,8,"MQ","Envoy Air","MAF","Midland/Odessa, TX: Midland International",69.00,11.00,7.65,0.00,1.93,0.00,1.42,1.00,0.00,423.00,226.00,0.00,89.00,0.00,108.00,
2015,8,"MQ","Envoy Air","ALO","Waterloo, IA: Waterloo Regional",57.00,9.00,4.15,0.00,1.61,0.00,3.24,2.00,0.00,596.00,233.00,0.00,162.00,0.00,201.00,
2015,8,"MQ","Envoy Air","ROW","Roswell, NM: Roswell International Air Center",93.00,5.00,3.20,0.00,0.00,0.00,1.80,0.00,0.00,391.00,186.00,0.00,0.00,0.00,205.00,
2015,8,"MQ","Envoy Air","ASE","Aspen, CO: Aspen Pitkin County Sardy Field",51.00,5.00,2.25,0.00,1.77,0.00,0.98,3.00,9.00,212.00,96.00,0.00,63.00,0.00,53.00,
2015,8,"MQ","Envoy Air","GGG","Longview, TX: East Texas Regional",60.00,12.00,7.72,0.00,3.00,0.00,1.28,0.00,1.00,412.00,319.00,0.00,60.00,0.00,33.00,
2015,8,"MQ","Envoy Air","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",63.00,12.00,7.18,0.91,0.82,1.00,2.09,0.00,0.00,1079.00,731.00,49.00,46.00,24.00,229.00,
2015,8,"MQ","Envoy Air","TLH","Tallahassee, FL: Tallahassee International",31.00,4.00,1.90,0.00,1.10,0.00,1.00,0.00,0.00,177.00,68.00,0.00,38.00,0.00,71.00,
2015,8,"MQ","Envoy Air","GNV","Gainesville, FL: Gainesville Regional",51.00,14.00,6.40,0.17,1.14,0.00,6.29,0.00,0.00,922.00,430.00,14.00,48.00,0.00,430.00,
2015,8,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",171.00,49.00,21.69,1.04,13.17,0.00,13.10,8.00,1.00,2831.00,1182.00,84.00,603.00,0.00,962.00,
2015,8,"MQ","Envoy Air","BDL","Hartford, CT: Bradley International",60.00,11.00,4.46,0.00,2.99,0.00,3.55,1.00,0.00,616.00,221.00,0.00,274.00,0.00,121.00,
2015,8,"MQ","Envoy Air","GRB","Green Bay, WI: Austin Straubel International",119.00,12.00,1.61,1.00,3.72,0.00,5.67,5.00,0.00,616.00,36.00,43.00,107.00,0.00,430.00,
2015,8,"MQ","Envoy Air","FWA","Fort Wayne, IN: Fort Wayne International",179.00,32.00,13.75,2.73,3.40,0.00,12.12,6.00,0.00,1456.00,830.00,89.00,92.00,0.00,445.00,
2015,8,"MQ","Envoy Air","BIS","Bismarck/Mandan, ND: Bismarck Municipal",62.00,13.00,6.15,0.09,2.15,0.00,4.61,0.00,0.00,568.00,278.00,4.00,119.00,0.00,167.00,
2015,8,"MQ","Envoy Air","EVV","Evansville, IN: Evansville Regional",146.00,19.00,8.08,1.04,2.71,0.00,7.17,2.00,0.00,1364.00,354.00,129.00,167.00,0.00,714.00,
2015,8,"MQ","Envoy Air","MQT","Marquette, MI: Sawyer International",26.00,4.00,1.50,0.00,0.53,0.00,1.97,1.00,0.00,167.00,47.00,0.00,16.00,0.00,104.00,
